sentence	label	label_name
i would like to fly from boston to denver early in the morning	0	flight
looking for a flight from denver to salt lake city	0	flight
show me all the flights from columbus to baltimore	0	flight
and flight from oakland to boston leaving after midnight	0	flight
what does the abbreviation dl mean	8	abbreviation
could i have a list of flights in first class on monday from san francisco to pittsburgh starting at noon and afterwards	0	flight
i would like to fly from atlanta to philadelphia	0	flight
what flights from atlanta to st. louis on tuesday arriving around 230 pm	0	flight
list daily flights from oakland to boston using twa	0	flight
could you give me the schedule of flights for american and delta to dfw on august fifteenth	1	flight_time
show me first class flights from new york to miami leaving on a tuesday	0	flight
please show me airfare of flight us 345 from boston to pittsburgh	2	airfare
is there a delta flight from boston to san francisco that stops in denver	0	flight
please list all united flights between pittsburgh and baltimore	0	flight
find the cheapest one way fare from boston to san francisco	2	airfare
give me morning flights from atlanta to baltimore	0	flight
please give me round trip fares from pittsburgh to philadelphia	2	airfare
i would like information on ground transportation in the city of atlanta from airport to downtown	4	ground_service
i 'd like to fly from philadelphia to dallas to san francisco	0	flight
what is the least expensive flight from atlanta to denver leaving on october twelfth	0	flight
what is the price of american airlines flight 19 from new york to los angeles	2	airfare
what 's the first flight from dallas to houston	0	flight
i would like information on flights from san francisco to pittsburgh leaving after 8 pm monday night	0	flight
what flights go from dallas to denver leaving after 3 pm	0	flight
what is the fare code y and what is the fare code h	8	abbreviation
hello i 'd like a delta flight from atlanta to boston	0	flight
what flights are provided by american airlines	0	flight
show me the flights from love field to other airports	0	flight
show me the coach fares from baltimore to dallas	2	airfare
i want the flights from toronto to san diego that stop in st. louis	0	flight
saturday or sunday flights between milwaukee and phoenix american airlines	0	flight
list the cheapest one way flight from miami florida to charlotte north carolina	0	flight
flights from washington august second	0	flight
i 'd like to fly from philadelphia to san francisco through dallas	0	flight
list all flights from atlanta to dallas on friday	0	flight
houston airports	5	airport
show me all united flights from denver to san francisco for september first 1991	0	flight
what is the earliest flight departing san francisco and arriving in oakland on november eighth	0	flight
from new york to toronto on thursday morning	0	flight
cheapest flight from miami to indianapolis	0	flight
which airlines fly from boston to washington dc but stopover in some other city	6	airline
please list all airline flights between denver and boston	6	airline
i am interested in a flight from cincinnati to burbank the flight should be american and leave in the afternoon i need to know the aircraft and flight number	0	flight
flights from oakland to san francisco	0	flight
list flights from boston to san francisco that serve only breakfast	0	flight
how many airlines have flights with service class yn	10	quantity
could you please give me a one way fare from pittsburgh to atlanta	2	airfare
okay i 'd like to fly from denver to pittsburgh	0	flight
i 'd like a flight from montreal to san diego for sunday	0	flight
i need a flight from montreal quebec to san diego california leaving this sunday	0	flight
give me a list of all the flights from baltimore to philadelphia or denver to philadelphia or pittsburgh to philadelphia	0	flight
tell me about ground transportation in st. petersburg airport	4	ground_service
how many united flights are there from san francisco please	10	quantity
i need a listing of flights from new york city to montreal canada departing thursday in the morning	0	flight
show me all the flights from philadelphia to newark	0	flight
how can i go from the san francisco airport to downtown san francisco	0	flight
i would like to fly from denver to atlanta by way of pittsburgh	0	flight
give me fares from atlanta to baltimore	2	airfare
baltimore to philadelphia	0	flight
give me flights from denver to baltimore	0	flight
the flight will originate from boston	0	flight
flights from kansas city to cleveland and price	0	flight
on tuesday what flights leave phoenix to st. paul minnesota and leave after noon	0	flight
what is the lowest price fare from atlanta to san francisco on flight delta 82 and delta 139	2	airfare
list flights from detroit to san diego on thursday	0	flight
what flights are there from phoenix to milwaukee	0	flight
what flights go from philadelphia to san francisco with a stopover in dallas	0	flight
show flights from denver to oakland that arrive after 12 o'clock	0	flight
find me the earliest flight from boston to atlanta on any day of the week	0	flight
what is the airfare between denver and pittsburgh	2	airfare
show me all flights from denver to philadelphia which leave next saturday afternoon	0	flight
show me flights from atlanta to baltimore denver and dallas	0	flight
one way	0	flight
list all flights on saturday from dallas to san francisco nonstop	0	flight
how many airports does oakland have	10	quantity
can you give me a list of the flights from atlanta to boston	0	flight
please give me a list of flights leaving boston going to pittsburgh	0	flight
repeating leaving denver to san francisco before 10 am what type of aircraft is used	3	aircraft
what is the earliest flight from washington to atlanta leaving on wednesday september fourth	0	flight
show me all flights from atlanta to dallas round trip less than 1100 dollars	0	flight
what flights return from denver to philadelphia on a saturday	0	flight
flights from dallas to houston in the morning	0	flight
what are your flights from pittsburgh to baltimore	0	flight
first flights and fares from pittsburgh to atlanta on a thursday	14	flight+airfare
the earliest flight from boston to san francisco please that will be serving a meal	0	flight
what type of aircraft flies from pittsburgh to baltimore	3	aircraft
show me the cheapest one way tickets from atlanta to dallas	2	airfare
give me sunday nonstop flights from memphis to las vegas	0	flight
on the flight from baltimore to san francisco on us air leaving at 420 what type of aircraft is used	0	flight
i want a evening flight from dallas to milwaukee	0	flight
let 's look at baltimore to philadelphia again	0	flight
what are the prices of the flights from dallas to baltimore	2	airfare
what kind of airplane is flight ua 281 from boston to denver	3	aircraft
how many first class flights does united have today	10	quantity
what does ua stand for	8	abbreviation
can i go from boston to san francisco with a stopover in denver	0	flight
can you tell me which flight from dallas to baltimore has the least expensive fare	0	flight
show me the latest flight to love field	0	flight
what type of plane is an m80	3	aircraft
what is the earliest flight that i can take from boston to baltimore	0	flight
list the nonstop flights on wednesday june second from miami to washington arriving in washington between 1115 am and 1245 pm	0	flight
i would like to fly from st. paul to san jose monday morning from san jose to houston tuesday morning and from houston to st. paul on wednesday morning	0	flight
what is fare code m	8	abbreviation
show me ground transportation in baltimore	4	ground_service
what are all the flights on delta in and out of fort worth	0	flight
show me all the flights from baltimore to columbus	0	flight
i want to fly from boston to atlanta i would like the cheapest fare please	0	flight
would you tell me the cheapest one way fare from boston to oakland	2	airfare
is there ground transportation from the airport to downtown phoenix	4	ground_service
does the phoenix airport have ground transportation to and from downtown	4	ground_service
give me the flights from milwaukee to st. louis leaving sunday morning	0	flight
what is sa	8	abbreviation
a flight on continental airlines leaving boston and going to denver	0	flight
show me all meals on flights from atlanta to washington	15	meal
saturday flights from las vegas to phoenix	0	flight
i would like to find the least expensive flight from boston to denver	0	flight
show me flights arriving in baltimore from pittsburgh between 4 and 5 pm	0	flight
i need a flight delta airlines kansas city to salt lake	0	flight
can you list all flights from washington to toronto	0	flight
show all nonstop flights from boston to san francisco	0	flight
show flights between toronto and san francisco	0	flight
show me the flights between boston and san francisco denver and san francisco boston and denver	0	flight
ground transportation oakland	4	ground_service
show me all daily flights between milwaukee and orlando	0	flight
what flights from kansas city to atlanta arriving before 10 am on monday	0	flight
what flights leave philadelphia for dallas and depart before noon on american airlines	0	flight
airlines that fly to miami from new york on friday	6	airline
what flights leave seattle on sunday on continental after 9 pm	0	flight
what is the earliest flight from washington to san francisco on friday that serves breakfast	0	flight
what do you have going from atlanta to philadelphia serving breakfast	0	flight
i 'd like to see flights from pittsburgh to atlanta	0	flight
what flights are available with q fares from boston to pittsburgh	0	flight
is there ground transportation from the milwaukee airport to the downtown area	4	ground_service
flights from pittsburgh to newark	0	flight
i want to go between boston and san francisco	0	flight
show departures from atlanta for american	0	flight
show me the flights available from dallas to baltimore august third	0	flight
show me fares from philadelphia to san francisco on thursday morning	2	airfare
please list the flight times from pittsburgh to newark	1	flight_time
how far is downtown from the airport in dallas	7	distance
what flights from any city land at general mitchell international	0	flight
show me ground transportation information for san francisco	4	ground_service
could you find me the cheapest fare from boston to san francisco	2	airfare
please list information regarding san francisco airport	5	airport
show me flights between milwaukee and phoenix on saturday or sunday american airlines	0	flight
i 'd like a first class flight from denver to baltimore on january first	0	flight
what 's the name of the denver airport	5	airport
list all the takeoffs and landings at general mitchell airport	0	flight
show me the flights arriving around noon in baltimore from denver	0	flight
on tuesday i 'd like to find a flight from detroit to st. petersburg that arrives before 10 pm	0	flight
i 'd like a flight tomorrow from kansas city to newark in the morning	0	flight
list the flights from philadelphia to san francisco which have a layover in dallas	0	flight
now i need a flight leaving fort worth and arriving in denver no later than 2 pm next monday	0	flight
flights from san jose to st. paul	0	flight
i want information on flights from atlanta to washington dc give me information on flights after 4 pm on wednesday	0	flight
show ground transportation for pittsburgh	4	ground_service
what is the earliest flight in the morning from boston to pittsburgh	0	flight
morning flight from atlanta to philadelphia	0	flight
what are the cheapest flights from pittsburgh to atlanta	0	flight
show morning flights from san francisco to pittsburgh	0	flight
what are the first class and coach fares for flights from chicago to kansas city arriving around 7 pm next thursday	2	airfare
show me all flights from dallas to pittsburgh on monday which leave after 8 o'clock pm	0	flight
find me the cheapest one way fare i can get from boston to denver	2	airfare
show me the flights from atlanta to denver on friday	0	flight
what 's the cheapest flight from san francisco to boston	0	flight
please list the flight times from boston to pittsburgh	1	flight_time
is there a flight between washington dc and san francisco on us air at 8 am	0	flight
show me all flights from pittsburgh which leave tomorrow and arrive in boston	0	flight
how many seats in a 72s	13	capacity
what does fn under fare code mean	8	abbreviation
all am flights departing pittsburgh arriving denver	0	flight
what flights leave after 7 pm from pittsburgh to philadelphia	0	flight
show flights from philadelphia to san francisco	0	flight
what flights leave chicago and arrive in detroit around 6 pm next tuesday	0	flight
what does it cost to fly from boston to oakland on united airlines	2	airfare
how much is a flight from washington to montreal	2	airfare
is there limousine service available at baltimore airport	4	ground_service
what are the morning flights in the next two days from nashville to tacoma	0	flight
what is the last flight leaving san francisco going to washington on friday	0	flight
what are the flights from dallas to san francisco on tuesday october first	0	flight
does united airlines fly from boston to dallas fort worth	0	flight
please list the flight schedule from baltimore to san francisco on friday nights	1	flight_time
flights from cleveland to kansas city on monday	0	flight
i would like to find a flight that goes from boston to orlando i would like it to have a stop in new york and i would like a flight that serves breakfast	0	flight
what are the lowest one way fares from atlanta to pittsburgh	2	airfare
okay and then from pittsburgh i 'd like to travel to atlanta on september fourth	0	flight
what flights go from pittsburgh to baltimore after 8 o'clock next wednesday	0	flight
how much does it cost to get downtown from the atlanta airport by limousine	9	ground_fare
i would like to fly from boston to san francisco	0	flight
show me the airfare from pittsburgh to san francisco	2	airfare
are there any flights on june eleventh from st. petersburg to milwaukee	0	flight
what is hp	8	abbreviation
show me the type of aircraft that cp uses	3	aircraft
show me flights from pittsburgh to san francisco on sunday	0	flight
what type of aircraft does eastern fly from atlanta to denver before 6 pm	3	aircraft
can you list all flights from chicago to milwaukee	0	flight
display all flights from denver to san francisco on august seven	0	flight
what are the most expensive first class tickets between boston and san francisco	2	airfare
which of the flights from pittsburgh to baltimore on july twenty fifth 1991 carries the smallest number of passengers	0	flight
show me all the flights to baltimore after 6 o'clock pm	0	flight
what airlines go from atlanta to baltimore	6	airline
what does fare code qo mean	8	abbreviation
show me flights from baltimore to dallas	0	flight
what does the abbreviation co mean	8	abbreviation
can you list all flights between milwaukee and chicago	0	flight
what are the air restrictions on flights from pittsburgh to atlanta for the airfare of 416 dollars	16	restriction
last nonstop flight from los angeles to pittsburgh on monday night	0	flight
what is the earliest flight from boston to san francisco	0	flight
i would like an early morning flight from chicago into seattle on june first on continental airline	0	flight
what would be cost of a round trip from pittsburgh to san francisco	2	airfare
show me the flights from dallas to baltimore	0	flight
give me the flights from baltimore to pittsburgh	0	flight
please list the flights from charlotte to long beach arriving after lunch time	0	flight
what flights are available between philadelphia and denver on september sixteenth	0	flight
what type of aircraft leaving after 2 pm from boston to oakland	3	aircraft
i would like the cheapest flight from boston to san francisco	0	flight
are there any flights from boston to oakland that stop	0	flight
i would like to find a flight from pittsburgh to boston on wednesday and i have to be in boston by one so i 'd like a flight out of here no later than 11 am	0	flight
i need information on a flight from washington to fort worth	0	flight
can you tell me what flights you have from baltimore to dallas	0	flight
what are the ground transportation services in philadelphia	4	ground_service
give me flights from baltimore to denver on united that offer first class	0	flight
does american airlines have a flight from pittsburgh to atlanta	0	flight
all flights and fares from atlanta to dallas round trip after 12 pm less than 1100 dollars	14	flight+airfare
list flights from denver to baltimore	0	flight
i would like a list of the round trip flights between indianapolis and orlando on the twenty seventh or the twenty eighth of december	0	flight
i need a return flight from denver to atlanta	0	flight
i 'd like a flight from burbank to tacoma washington	0	flight
what flights from atlanta to washington	0	flight
please list all flights from atlanta to baltimore on wednesday and thursday	0	flight
what is the latest flight between washington and boston	0	flight
explain the restriction ap 57	8	abbreviation
the latest flight from baltimore to oakland please and i 'd like a meal with that	0	flight
what are the flights on january first 1992 from boston to san francisco	0	flight
on november twenty third what flights are available between boston and denver	0	flight
list nonstop flights on sunday from new york to las vegas and list nonstop flights on sunday from memphis to las vegas	0	flight
show me the list of flights from dallas to baltimore on american and delta airlines	0	flight
what does us stand for	8	abbreviation
could you show me all weekday flights from phoenix to denver	0	flight
show me all united airlines first class flights	0	flight
what is hp	8	abbreviation
what is the price of a first class ticket from milwaukee to san francisco round trip	2	airfare
find a flight on delta from philadelphia to san francisco	0	flight
i 'm trying to find the flight number from a flight from orlando to cleveland on us air and it arrives around 10 pm	12	flight_no
what are the costs of flights from dallas to boston tomorrow	2	airfare
what flights go from philadelphia to dallas via atlanta	0	flight
what 's the cheapest round trip fare between boston and washington	2	airfare
what are the flights between dallas and pittsburgh on july eight	0	flight
show me flights from milwaukee to orlando on thursday morning	0	flight
what flights are available from boston to dallas	0	flight
i want to leave boston at 838	0	flight
kindly give me the type of aircraft used to fly from atlanta to denver	3	aircraft
can you show me flights from dallas to atlanta on tuesday night	0	flight
is there ground transportation from atlanta airport to downtown atlanta	4	ground_service
are there any limousines or taxi services available at the boston airport	4	ground_service
on eastern flight 825 flying from atlanta to denver can you tell me what type of aircraft is used on a flight when it leaves at 555	0	flight
how do i get from the airport to downtown in tacoma	0	flight
tuesday morning flights between charlotte and baltimore	0	flight
show me flights from atlanta to washington	0	flight
show me all flights from atlanta to san francisco which leave atlanta after 5 o'clock pm tomorrow	0	flight
round trip fares from denver to philadelphia less than 1000 dollars	2	airfare
i want to fly from milwaukee to orlando on wednesday evening	0	flight
how many daily us air flights are there between philadelphia and pittsburgh	10	quantity
show me all the northwest flights from new york to milwaukee that leave at 720 am	0	flight
how long does it take to get from atlanta airport into the city of atlanta	7	distance
what 's the cheapest way to fly between atlanta and denver	0	flight
what are the fares for flights from la to newark leaving monday morning	2	airfare
give me the list of flights for continental airlines between boston and denver	0	flight
can i see ground transportation from long beach airport to downtown	4	ground_service
i want a flight from atlanta to pittsburgh	0	flight
us 201	0	flight
what flights are available from pittsburgh to oakland airport	0	flight
afternoon flight from denver to san francisco	0	flight
show me all the flights from charlotte to cleveland	0	flight
show me the flights on twa to atlanta in the morning	0	flight
do all the flights to oakland land at the same place	0	flight
show me the flights from st. petersburg to toronto that arrive before noon	0	flight
how much is a first class ticket from baltimore to san francisco	2	airfare
please give me all flights from long beach to memphis	0	flight
i want to fly nonstop from denver to dallas	0	flight
what is the earliest flight leaving boston on july first to dallas on july first	0	flight
i 'd like a flight tomorrow evening from nashville to houston that includes dinner for tomorrow	0	flight
show me the flights from denver to san diego leaving after 5 pm	0	flight
what flights go from san francisco to washington via indianapolis	0	flight
can you help me with ground transportation information i need to get from the airport in philadelphia to downtown philadelphia	4	ground_service
show me the earliest flight on wednesday from baltimore to newark	0	flight
could you please give me the round trip fare from denver to atlanta	2	airfare
show sunday flights from seattle to chicago	0	flight
what flights depart from pittsburgh and arrive in oakland california	0	flight
flights from houston to los angeles departing after 1026	0	flight
i would like a flight from pittsburgh to san francisco on august twentieth	0	flight
show me flights from dallas to atlanta	0	flight
please give all flights from dallas to oakland california monday	0	flight
what flights are available wednesday morning from boston to denver	0	flight
show me the flights from pittsburgh to baltimore arriving in baltimore on june fourteenth	0	flight
list the morning flights at a 124 dollars from atlanta to boston	0	flight
show me the flights from denver to philadelphia on a saturday	0	flight
i need to fly from boston to denver and then to san francisco and back to boston	0	flight
what is the cheapest flight on american airlines from cleveland to miami	0	flight
show me flights available from atlanta to baltimore leaving on monday morning	0	flight
what 's the earliest flight from pittsburgh to baltimore on thursday morning	0	flight
what ground transportation is available in boston	4	ground_service
what is the latest flight leaving pittsburgh returning to denver	0	flight
does lufthansa fly between boston and oakland	0	flight
show me flights from boston to washington leaving july fifteen	0	flight
list all the landings at general mitchell international	0	flight
how many first class flights does delta have today	10	quantity
are there any nonstop flights from indianapolis to san diego on wednesday may twelfth	0	flight
what are the flights which depart from san francisco fly to washington via indianapolis and arrive by 9 pm	0	flight
please list the flights from dallas fort worth to boston on july twenty third	0	flight
hello i would like to plan a flight on american airlines from boston to denver	0	flight
what are the two american airlines flights that leave from dallas to san francisco in the evening	0	flight
what flights do you have from baltimore to san francisco	0	flight
i 'd like a nonstop flight from indianapolis to san diego that serves dinner what 's available	0	flight
what times on wednesday could i take a plane from denver to oakland	1	flight_time
show me ground transportation for boston	4	ground_service
are there any flights from boston to san francisco which stop in denver	0	flight
what airlines have business class	6	airline
please give me all flights from long beach to memphis	0	flight
flight from denver to dallas fort worth	0	flight
list flights from san francisco to pittsburgh	0	flight
i 'd like to know what type of plane flies from boston to dallas fort worth after 530	3	aircraft
please tell me the times of the flights between boston and baltimore	1	flight_time
find a flight from philadelphia to san francisco please on delta	0	flight
what is the cost of a ticket going from denver to boston july twenty fifth 1991	2	airfare
flight numbers from minneapolis to long beach on june twenty six	12	flight_no
i 'm looking for a flight from oakland to denver with a stopover in dallas fort worth	0	flight
show me first class airlines from san francisco to pittsburgh on next tuesday first class only	6	airline
what flights are there on saturdays from philadelphia to denver	0	flight
i need a flight from denver to washington dc on wednesday	0	flight
show me the flights from columbus to charlotte	0	flight
oh let 's see does eastern airline have a flight from atlanta to washington	0	flight
what is the price of business class from boston to san francisco on twa	2	airfare
flights from atlanta to dallas in the afternoon	0	flight
eastern flight 825 from atlanta to denver leaving at 555 what type of aircraft is used on that flight	0	flight
what are all the flights between san francisco and boston	0	flight
define airline us	8	abbreviation
i want to fly philadelphia to san francisco on july eighth	0	flight
find a flight from boston to washington on monday	0	flight
give me information on flights from atlanta to washington dc on wednesday after 4 pm and thursday before 9 am	0	flight
find the flights from boston to san francisco leaving after 6 pm	0	flight
show me the cheapest fare from dallas to baltimore	2	airfare
i live in denver and i 'd like to make a trip to pittsburgh	0	flight
give me flights that arrive in baltimore from atlanta denver and pittsburgh	0	flight
hello i 'm trying to find a flight that goes from pittsburgh to denver after 2 pm	0	flight
what airlines fly between boston and san francisco	6	airline
code ff	8	abbreviation
what is the earliest flight from boston to san francisco on november seventh	0	flight
list all flights from boston to san francisco on us air	0	flight
i would like a list of flights from pittsburgh to dallas	0	flight
on november twenty third of this year 1991 i 'd like to fly from atlanta to denver and i 'd like to fly on delta	0	flight
do you have any airlines that would stop at denver on the way from baltimore to san francisco	6	airline
list all flights from tampa florida to miami that are the cheapest one way	0	flight
list the nonstop flights on wednesday june second from miami to baltimore arriving in baltimore between 1115 am and 1245 pm	0	flight
give me flights from san francisco to boston on thursday afternoon	0	flight
denver to atlanta	0	flight
what 's the last flight leaving from pittsburgh to oakland	0	flight
does any airline have an afternoon flight from boston to oakland	6	airline
do you have a flight from philadelphia to san francisco with a stopover in dallas	0	flight
i want to make a trip from washington to san francisco	0	flight
i would like information on flights leaving atlanta in the afternoon arriving in dallas	0	flight
show me all flights from san diego to new york nonstop	0	flight
show me all flights with fares from pittsburgh to san francisco	0	flight
what are the flights from milwaukee to tampa	0	flight
list the flights from salt lake city to st. petersburg	0	flight
what are the least expensive flights from denver to atlanta	0	flight
list united flights from denver to san francisco on tuesdays or wednesdays	0	flight
show me the flights on delta or twa which go through atlanta	0	flight
is there a flight leaving san francisco to denver	0	flight
show flights leaving boston on wednesday morning and arriving in denver	0	flight
what airlines fly from boston to atlanta	6	airline
cheapest fare from indianapolis to seattle	2	airfare
show me all daily flights out of boston that have coach class	0	flight
i need an early flight from denver to san francisco please and i would like breakfast served on that	0	flight
dallas to baltimore	0	flight
may i have a listing of flights on monday from minneapolis to long beach california please	0	flight
630 am flight on august twenty seventh from atlanta to dallas	0	flight
i need a flight from philadelphia to san francisco next wednesday	0	flight
now show me the flights from denver to philadelphia on a saturday	0	flight
what is the total seating capacity of all aircraft of american airlines	13	capacity
show me all flights from denver to burbank	0	flight
show me all flights from san francisco that go to boston baltimore or philadelphia	0	flight
please list all the flights from boston to san francisco leaving before 10 am	0	flight
shortest flights from nashville to st. petersburg	0	flight
what delta flights from cincinnati to new york city arrive at new york city before 6 pm on saturday	0	flight
all fares and flights from philadelphia	2	airfare
are there any flights from denver to atlanta which connect in pittsburgh	0	flight
show me the flights from newark new jersey to ontario international next saturday	0	flight
show all nonstop flights from boston to atlanta	0	flight
give me the flights from new york to las vegas and memphis to las vegas on sunday	0	flight
what does ea mean	8	abbreviation
show me the southwest airlines flights from san diego to san francisco	0	flight
what is the first class fare for a round trip dallas to denver	2	airfare
show me times for coach flights between boston and baltimore on wednesday	1	flight_time
what flights leaving pittsburgh arrive in denver and leave after say 6 o'clock at night	0	flight
show me the flights from denver to westchester county	0	flight
show me the earliest flight on wednesday from baltimore to newark	0	flight
find me the earliest flight from boston to atlanta and the latest return to boston on the same day	0	flight
what is airline dl	6	airline
show me all flights from san francisco to atlanta	0	flight
i 'd like to book the cheapest one way flight from denver to pittsburgh on july fifteenth	0	flight
what are the flights available in the morning between denver and san francisco	0	flight
does delta airlines fly from boston to washington dc	0	flight
do you fly a 747 from baltimore to san francisco	0	flight
flights from baltimore to dallas	0	flight
what do you have tomorrow morning from pittsburgh to atlanta	0	flight
i would like some information on the earliest flights you have leaving atlanta arriving in denver	0	flight
what flights are there from cleveland to miami on us air that arrive in miami before 4 pm	0	flight
i need information on flights leaving philadelphia on friday arriving in oakland california	0	flight
what flights are available from denver to san francisco	0	flight
i would like a flight from atlanta to dallas on friday that arrives in dallas by 6 pm	0	flight
please list the flights for me that leave dallas on tuesday morning and arrive in atlanta	0	flight
all flights from baltimore to atlanta between 1 o'clock and 3 o'clock in the afternoon	0	flight
round trip fares from baltimore to philadelphia under 1000 dollars	2	airfare
show me the flights from philadelphia to dallas that stop in atlanta	0	flight
i need to fly from baltimore to dallas on tuesday evening	0	flight
flights from newark to cleveland daily 5 o'clock pm	0	flight
give me a flight between boston and denver	0	flight
show me all flights from san francisco to boston philadelphia or baltimore	0	flight
show flights between boston and denver	0	flight
what is the latest flight on wednesday going from atlanta to washington dc	0	flight
what is the cheapest ticket from baltimore to san francisco on friday august thirtieth	2	airfare
i 'd like a ticket from denver to atlanta with a stopover in pittsburgh is this possible	2	airfare
i would like a flight on american airlines from baltimore to san francisco with a stop in denver	0	flight
what is the fare going one way on november seventh from denver to oakland	2	airfare
is there a flight on united airlines from boston to denver	0	flight
show me the evening flights from philadelphia to atlanta	0	flight
show me ground transportation in philadelphia on monday morning	4	ground_service
tell me about flights from toronto to salt lake city	0	flight
i would like an american flight from toronto to san diego with a stopover in denver please	0	flight
what 's the cheapest one way flight from oakland to boston	0	flight
i want to fly from baltimore to dallas round trip	0	flight
show me the one way flights from atlanta to pittsburgh	0	flight
flights on sunday from tampa to charlotte	0	flight
find travel arrangements for a round trip flight from dallas to pittsburgh	0	flight
what is the least expensive one way fare from boston to pittsburgh	2	airfare
what is the latest flight in the day to arrive in boston from baltimore	0	flight
what is the cheapest flight from denver to pittsburgh	0	flight
show me the flights from denver to pittsburgh and atlanta	0	flight
does twa have a flight from indianapolis to houston arriving at 11 am	0	flight
i need to know what flights leave atlanta on sunday evening and arrive in baltimore	0	flight
i 'd like to find a us air flight from orlando to cleveland that arrives around 10 o'clock in the evening	0	flight
please list the twa flights from las vegas to new york and fare	0	flight
all flights from dallas to san francisco	0	flight
what 's the cheapest fare from san francisco to baltimore	2	airfare
show me boston to oakland flights	0	flight
i need to fly leaving philadelphia to atlanta	0	flight
i would like to find a flight from charlotte north carolina to las vegas i would like a stopover in st. louis	0	flight
please show me any united flights including connections between boston and san francisco at 5 in the evening	0	flight
flights from cincinnati to o 'hare departing after 718 am american	0	flight
interested in a flight from washington to fort worth	0	flight
list nonstop flights from burbank to denver arriving by 6 pm	0	flight
show me the schedule for airlines leaving pittsburgh going to san francisco for next monday	1	flight_time
give me morning flights from charlotte to baltimore	0	flight
list all united flights from philadelphia to san francisco	0	flight
i want to fly from milwaukee to orlando	0	flight
is there a flight from boston to atlanta which leaves boston in the afternoon and arrives close to 5 pm	0	flight
show me one way flights from milwaukee to orlando leaving on wednesday morning	0	flight
show me all the flights from burbank	0	flight
show me the aircraft that canadian airlines uses	3	aircraft
yes i live in washington and i want to make a trip to san francisco which airlines may i use for this trip	0	flight
please list flights from atlanta to philly	0	flight
flights from la guardia or jfk to cleveland	0	flight
show me the american airline flights leaving phoenix on wednesday and arriving in milwaukee	0	flight
show all flights on lufthansa airlines out of boston	0	flight
can you tell me the cheapest flight between boston and san francisco	0	flight
i would like to see the flights from baltimore to philadelphia please	0	flight
give me flights from atlanta to baltimore	0	flight
i want a flight departing from newark to los angeles that leaves in the morning	0	flight
list the flights from baltimore to seattle that stop in minneapolis	0	flight
i need a flight from pittsburgh to new york departing after 5 pm	0	flight
show me all flights from phoenix to milwaukee on american airlines on wednesday	0	flight
which are the least expensive flights between dallas and baltimore on july nineteenth	0	flight
show me all flights from san francisco to denver	0	flight
which airlines fly between baltimore and san francisco	6	airline
what airlines fly from boston to denver	6	airline
round trip flights between houston and las vegas	0	flight
what american airlines flights depart milwaukee for phoenix on saturday or sunday	0	flight
i 'm looking for a flight that goes from ontario to westchester and stops in chicago	0	flight
what is the cheapest one way ticket from denver to pittsburgh	2	airfare
what kind of airline is flight ua 281 from boston to denver	6	airline
which airlines fly between boston and philadelphia	6	airline
list nonstop flights from baltimore washington airport to oakland that depart in the afternoon	0	flight
please list fares for all the flights from atlanta to philadelphia on august the first	2	airfare
show me the flights that go from san diego to newark new jersey by way of houston	0	flight
what flights are there from dallas to pittsburgh on monday morning	0	flight
what kind of aircraft is used on the first class american airlines flight from philadelphia to san francisco stopping in dallas	3	aircraft
what is the cost of round trip ticket first class between oakland and atlanta	2	airfare
i need flight information on saturday for a flight from philadelphia to dallas	0	flight
what night flight do you have from san francisco to denver on united on the evening of august twenty seventh	0	flight
what are the flights from philadelphia to dallas on october first 1991	0	flight
list all tuesday night flights from boston to denver	0	flight
what flights available between pittsburgh and baltimore on august eleventh	0	flight
i want a flight from denver to pittsburgh then from pittsburgh to atlanta then from atlanta back to pittsburgh back to denver	0	flight
give me a flight from newark to tampa on friday	0	flight
what are the flights from pittsburgh to baltimore	0	flight
list the american airlines flights from dallas to san francisco	0	flight
what afternoon flights are available from pittsburgh to atlanta on a weekday	0	flight
what does the abbreviation ua mean	8	abbreviation
i 'd like a flight on united airlines from dallas to san francisco that leaves after 815 am	0	flight
what is the fare on american airlines flight 928 from dallas fort worth to boston	2	airfare
flights from indianapolis to seattle washington	0	flight
which airline is the cheapest to fly from dallas to baltimore on december twenty fourth	6	airline
how much is a round trip first class fare between boston and washington	2	airfare
i 'd like to find a flight from tampa to montreal that makes a stop in new york	0	flight
show the flights that leave philadelphia that go to atlanta that leave early on thursday morning	0	flight
show me the airlines for flights to or from love field	6	airline
how many flights does each airline have with first class service	10	quantity
show me next wednesday 's flights between phoenix and milwaukee	0	flight
show me flights from philadelphia to baltimore	0	flight
round trip air fares from pittsburgh to philadelphia less than 1000 dollars	2	airfare
show me the flights from boston to san francisco leaving after 4 pm on friday	0	flight
what does code y stand for	8	abbreviation
what is the cheapest round trip flight from denver to atlanta	0	flight
can you show me flights that are economy class from baltimore to dallas	0	flight
ground transportation denver	4	ground_service
what is the earliest flight from boston to san francisco that serves a meal	0	flight
what ground transportation is available at denver airport	4	ground_service
okay i 'm sorry could you tell me what flights leave atlanta and arrive in philadelphia around 5 o'clock	0	flight
and how much does it cost to travel from boston airport to downtown	2	airfare
earliest flight from atlanta to philadelphia	0	flight
what flights from indianapolis to memphis	0	flight
when is the first flight in the morning from boston to denver	0	flight
show me the nonstop flights from nashville to st. louis	0	flight
show flights from atlanta to baltimore	0	flight
where is general mitchell international located	11	city
what is bur	8	abbreviation
are there any nonstop flights from san francisco to boston on thursdays	0	flight
