tokens	ner_tags	text
"['Arafat', 'had', 'been', 'scheduled', 'to', 'meet', 'former', 'Israeli', 'prime', 'minister', 'Shimon', 'Peres', 'in', 'the', 'West', 'Bank', 'town', 'of', 'Ramallah', 'on', 'Thursday', 'but', 'the', 'venue', 'was', 'changed', 'to', 'Gaza', 'after', 'Israel', 'denied', 'flight', 'clearance', 'to', 'the', 'Palestinian', 'leader', ""'s"", 'helicopters', '.']"	['B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O']	Arafat had been scheduled to meet former Israeli prime minister Shimon Peres in the West Bank town of Ramallah on Thursday but the venue was changed to Gaza after Israel denied flight clearance to the Palestinian leader 's helicopters .
['Arafat', 'subsequently', 'cancelled', 'a', 'meeting', 'between', 'Israeli', 'and', 'PLO', 'officials', ',', 'on', 'civilian', 'affairs', ',', 'at', 'the', 'Allenby', 'Bridge', 'crossing', 'between', 'Jordan', 'and', 'the', 'West', 'Bank', '.']	['B-PER', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'I-LOC', 'O']	Arafat subsequently cancelled a meeting between Israeli and PLO officials , on civilian affairs , at the Allenby Bridge crossing between Jordan and the West Bank .
['Abu', 'Rdainah', 'said', 'Arafat', 'had', 'decided', 'against', 'flying', 'to', 'the', 'West', 'Bank', 'on', 'Thursday', ',', 'after', 'Israel', 'lifted', 'the', 'ban', ',', 'because', 'he', 'had', 'a', 'busy', 'schedule', 'in', 'Gaza', 'and', 'would', 'not', 'be', 'free', 'until', 'Monday', '.']	['B-PER', 'I-PER', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	Abu Rdainah said Arafat had decided against flying to the West Bank on Thursday , after Israel lifted the ban , because he had a busy schedule in Gaza and would not be free until Monday .
['Yasser', 'Arafat', 'will', 'meet', 'Shimon', 'Peres', 'in', 'Gaza', 'on', 'Thursday', 'after', 'Palestinians', 'said', 'the', 'right-wing', 'Israeli', 'government', 'had', 'barred', 'the', 'Palestinian', 'leader', 'from', 'flying', 'to', 'the', 'West', 'Bank', 'for', 'talks', 'with', 'the', 'former', 'prime', 'minister', '.']	['B-PER', 'I-PER', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	Yasser Arafat will meet Shimon Peres in Gaza on Thursday after Palestinians said the right-wing Israeli government had barred the Palestinian leader from flying to the West Bank for talks with the former prime minister .
['Palestinian', 'officials', 'said', 'the', 'Israeli', 'government', 'had', 'barred', 'Arafat', 'from', 'overflying', 'Israel', 'in', 'a', 'Palestinian', 'helicopter', 'to', 'the', 'West', 'Bank', 'in', 'an', 'attempt', 'to', 'bar', 'the', 'meeting', 'with', 'Peres', '.']	['B-MISC', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'B-LOC', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O']	Palestinian officials said the Israeli government had barred Arafat from overflying Israel in a Palestinian helicopter to the West Bank in an attempt to bar the meeting with Peres .
['Hilary', 'Gush']	['B-PER', 'I-PER']	Hilary Gush
['DUBAI', '1996-08-22']	['B-LOC', 'O']	DUBAI 1996-08-22
['Three', 'Afghan', 'guards', 'brought', 'to', 'the', 'United', 'Arab', 'Emirates', 'last', 'week', 'by', 'Russian', 'hostages', 'who', 'escaped', 'from', 'the', 'Taleban', 'militia', 'will', 'return', 'to', 'Afghanistan', 'in', 'a', 'few', 'days', ',', 'the', 'Afghan', 'embassy', 'in', 'Abu', 'Dhabi', 'said', 'on', 'Thursday', '.']	['O', 'B-MISC', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O']	Three Afghan guards brought to the United Arab Emirates last week by Russian hostages who escaped from the Taleban militia will return to Afghanistan in a few days , the Afghan embassy in Abu Dhabi said on Thursday .
"['Their', 'return', 'to', 'Afghanistan', 'will', 'take', 'place', 'in', 'two', 'or', 'three', 'days', ',', '""', 'an', 'embassy', 'official', 'said', '.']"	['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	"Their return to Afghanistan will take place in two or three days , "" an embassy official said ."
['The', 'UAE', 'said', 'on', 'Monday', 'it', 'would', 'hand', 'over', 'the', 'three', 'to', 'the', 'International', 'Red', 'Crescent', ',', 'possibly', 'last', 'Tuesday', '.']	['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O']	The UAE said on Monday it would hand over the three to the International Red Crescent , possibly last Tuesday .
"['When', 'asked', 'whether', 'the', 'three', 'guards', 'would', 'travel', 'back', 'to', 'Kandahar', 'or', 'the', 'Afghan', 'capital', 'Kabul', ',', 'the', 'embassy', 'official', 'said', ':', '""', 'That', 'has', 'not', 'been', 'decided', ',', 'but', 'possibly', 'Kandahar', '.', '""']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-MISC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O']	"When asked whether the three guards would travel back to Kandahar or the Afghan capital Kabul , the embassy official said : "" That has not been decided , but possibly Kandahar . """
['The', 'Russians', ',', 'working', 'for', 'the', 'Aerostan', 'firm', 'in', 'the', 'Russian', 'republic', 'of', 'Tatarstan', ',', 'were', 'taken', 'hostage', 'after', 'a', 'Taleban', 'MiG-19', 'fighter', 'forced', 'their', 'cargo', 'plane', 'to', 'land', 'in', 'August', '1995', '.']	['O', 'B-MISC', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	The Russians , working for the Aerostan firm in the Russian republic of Tatarstan , were taken hostage after a Taleban MiG-19 fighter forced their cargo plane to land in August 1995 .
"['Taleban', 'said', 'its', 'shipment', 'of', 'ammunition', 'from', 'Albania', 'was', 'evidence', 'of', 'Russian', 'military', 'support', 'for', 'Rabbani', ""'s"", 'government', '.']"	['B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O']	Taleban said its shipment of ammunition from Albania was evidence of Russian military support for Rabbani 's government .
"['Moscow', 'said', 'the', 'crew', ""'s"", 'nationality', 'was', 'coincidental', '.']"	['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	Moscow said the crew 's nationality was coincidental .
['The', 'Russians', ',', 'who', 'said', 'they', 'overpowered', 'the', 'guards', '--', 'two', 'armed', 'with', 'Kalashnikov', 'automatic', 'rifles', '--', 'while', 'doing', 'regular', 'maintenance', 'work', 'on', 'their', 'Ilyushin', '76', 'cargo', 'plane', 'last', 'Friday', ',', 'left', 'the', 'UAE', 'capital', 'Abu', 'Dhabi', 'for', 'home', 'on', 'Sunday', '.']	['O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O']	The Russians , who said they overpowered the guards -- two armed with Kalashnikov automatic rifles -- while doing regular maintenance work on their Ilyushin 76 cargo plane last Friday , left the UAE capital Abu Dhabi for home on Sunday .
"['Iraqi', 'President', 'Saddam', 'Hussein', 'has', 'told', 'visiting', 'Russian', 'ultra-nationalist', 'Vladimir', 'Zhirinovsky', 'that', 'Baghdad', 'wanted', 'to', 'maintain', '""', 'friendship', 'and', 'cooperation', '""', 'with', 'Moscow', ',', 'official', 'Iraqi', 'newspapers', 'said', 'on', 'Thursday', '.']"	['B-MISC', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'B-MISC', 'O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O']	"Iraqi President Saddam Hussein has told visiting Russian ultra-nationalist Vladimir Zhirinovsky that Baghdad wanted to maintain "" friendship and cooperation "" with Moscow , official Iraqi newspapers said on Thursday ."
['Zhirinovsky', 'said', 'on', 'Tuesday', 'he', 'would', 'press', 'the', 'Russian', 'government', 'to', 'help', 'end', 'U.N.', 'trade', 'sanctions', 'on', 'Iraq', 'and', 'blamed', 'Moscow', 'for', 'delaying', 'establishment', 'of', 'good', 'ties', 'with', 'Baghdad', '.']	['B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']	Zhirinovsky said on Tuesday he would press the Russian government to help end U.N. trade sanctions on Iraq and blamed Moscow for delaying establishment of good ties with Baghdad .
['Zhirinovsky', 'visited', 'Iraq', 'twice', 'in', '1995', '.']	['B-PER', 'O', 'B-LOC', 'O', 'O', 'O', 'O']	Zhirinovsky visited Iraq twice in 1995 .
['PRESS', 'DIGEST', '-', 'Iraq', '-', 'Aug', '22', '.']	['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O']	PRESS DIGEST - Iraq - Aug 22 .
['Reuters', 'has', 'not', 'verified', 'these', 'stories', 'and', 'does', 'not', 'vouch', 'for', 'their', 'accuracy', '.']	['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	Reuters has not verified these stories and does not vouch for their accuracy .
"['-', 'Iraq', ""'s"", 'President', 'Saddam', 'Hussein', 'meets', 'with', 'chairman', 'of', 'the', 'Russian', 'liberal', 'democratic', 'party', 'Vladimir', 'Zhirinovsky', '.']"	['O', 'B-LOC', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O']	- Iraq 's President Saddam Hussein meets with chairman of the Russian liberal democratic party Vladimir Zhirinovsky .
['-', 'Turkish', 'foreign', 'minister', 'says', 'Turkey', 'will', 'take', 'part', 'in', 'the', 'Baghdad', 'trade', 'fair', 'that', 'will', 'be', 'held', 'in', 'November', '.']	['O', 'B-MISC', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	- Turkish foreign minister says Turkey will take part in the Baghdad trade fair that will be held in November .
['IRAQ']	['B-LOC']	IRAQ
['PRESS', 'DIGEST', '-', 'Lebanon', '-', 'Aug', '22', '.']	['O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O']	PRESS DIGEST - Lebanon - Aug 22 .
['These', 'are', 'the', 'leading', 'stories', 'in', 'the', 'Beirut', 'press', 'on', 'Thursday', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O']	These are the leading stories in the Beirut press on Thursday .
['Reuters', 'has', 'not', 'verified', 'these', 'stories', 'and', 'does', 'not', 'vouch', 'for', 'their', 'accuracy', '.']	['B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	Reuters has not verified these stories and does not vouch for their accuracy .
['-', 'Confrontation', 'is', 'escalating', 'between', 'Hizbollah', 'and', 'the', 'government', '.']	['O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O']	- Confrontation is escalating between Hizbollah and the government .
['-', 'Prime', 'Minister', 'Hariri', ':', 'Israeli', 'threats', 'do', 'no', 'serve', 'peace', '.']	['O', 'O', 'O', 'B-PER', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O']	- Prime Minister Hariri : Israeli threats do no serve peace .
['AL-ANWAR']	['B-ORG']	AL-ANWAR
['-', 'Continued', 'criticism', 'of', 'law', 'violation', 'incidents', '--', 'which', 'occurred', 'in', 'the', 'Mount', 'Lebanon', 'elections', 'last', 'Sunday', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O']	- Continued criticism of law violation incidents -- which occurred in the Mount Lebanon elections last Sunday .
"[""NIDA'A"", 'AL-WATAN']"	['B-ORG', 'I-ORG']	NIDA'A AL-WATAN
"['-', 'Maronite', 'Patriarch', 'Sfeir', 'expressed', 'sorrow', 'over', 'the', 'violations', 'in', 'Sunday', ""'"", 'elections', '.']"	['O', 'B-ORG', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	- Maronite Patriarch Sfeir expressed sorrow over the violations in Sunday ' elections .
['CHICAGO', '1996-08-22']	['B-LOC', 'O']	CHICAGO 1996-08-22
['Early', 'calls', 'on', 'CME', 'live', 'and', 'feeder', 'cattle', 'futures', 'ranged', 'from', '0.200', 'cent', 'higher', 'to', '0.100', 'lower', ',', 'livestock', 'analysts', 'said', '.']	['O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	Early calls on CME live and feeder cattle futures ranged from 0.200 cent higher to 0.100 lower , livestock analysts said .
"['Philip', 'Maslowe', ',', 'chief', 'financial', 'officer', 'of', 'the', 'preschool', 'and', 'child', 'care', 'company', ',', 'said', 'the', 'buyback', '""', 'offered', 'an', 'opportunity', 'to', 'reduce', 'the', 'company', ""'s"", 'weighted', 'average', 'interest', 'costs', 'and', 'improve', 'future', 'cash', 'flows', 'and', 'earnings', '.', '""']"	['B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	"Philip Maslowe , chief financial officer of the preschool and child care company , said the buyback "" offered an opportunity to reduce the company 's weighted average interest costs and improve future cash flows and earnings . """
['RESEARCH', 'ALERT', '-', 'Lehman', 'starts', 'SNET', '.']	['O', 'O', 'O', 'B-ORG', 'O', 'B-ORG', 'O']	RESEARCH ALERT - Lehman starts SNET .
['--', 'E.', 'Auchard', ',', 'Wall', 'Street', 'bureau', ',', '212-859-1736']	['O', 'B-PER', 'I-PER', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O']	-- E. Auchard , Wall Street bureau , 212-859-1736
['Gateway', 'Data', 'Sciences', 'Q2', 'net', 'rises', '.']	['B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O']	Gateway Data Sciences Q2 net rises .
['PHOENIX', '1996-08-22']	['B-LOC', 'O']	PHOENIX 1996-08-22
['Greek', 'socialists', 'give', 'PM', 'green', 'light', 'for', 'election', '.']	['B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	Greek socialists give PM green light for election .
['PARIS', '1996-08-22']	['B-LOC', 'O']	PARIS 1996-08-22
"['These', 'are', 'leading', 'stories', 'in', 'Thursday', ""'s"", 'afternoon', 'daily', 'Le', 'Monde', ',', 'dated', 'Aug', '23', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O']	These are leading stories in Thursday 's afternoon daily Le Monde , dated Aug 23 .
"['--', 'Africans', 'seeking', 'to', 'renew', 'or', 'obtain', 'work', 'and', 'residence', 'rights', 'say', 'Prime', 'Minister', 'Alain', 'Juppe', ""'s"", 'proposals', 'are', 'insufficient', 'as', 'hunger', 'strike', 'enters', '49th', 'day', 'in', 'Paris', 'church', 'and', 'Wednesday', 'rally', 'attracts', '8,000', 'sympathisers', '.']"	['O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	-- Africans seeking to renew or obtain work and residence rights say Prime Minister Alain Juppe 's proposals are insufficient as hunger strike enters 49th day in Paris church and Wednesday rally attracts 8,000 sympathisers .
"['--', 'Shutdown', 'of', 'Bally', ""'s"", 'French', 'factories', 'points', 'up', 'shoe', 'industry', 'crisis', ',', 'with', 'French', 'manufacturers', 'undercut', 'by', 'low-wage', 'country', 'competition', 'and', 'failure', 'to', 'keep', 'abreast', 'of', 'trends', '.']"	['O', 'O', 'O', 'B-ORG', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	-- Shutdown of Bally 's French factories points up shoe industry crisis , with French manufacturers undercut by low-wage country competition and failure to keep abreast of trends .
['Well', 'repairs', 'to', 'lift', 'Heidrun', 'oil', 'output', '-', 'Statoil', '.']	['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'B-ORG', 'O']	Well repairs to lift Heidrun oil output - Statoil .
['Three', 'plugged', 'water', 'injection', 'wells', 'on', 'the', 'Heidrun', 'oilfield', 'off', 'mid-Norway', 'will', 'be', 'reopened', 'over', 'the', 'next', 'month', ',', 'operator', 'Den', 'Norske', 'Stats', 'Oljeselskap', 'AS', '(', 'Statoil', ')', 'said', 'on', 'Thursday', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O']	Three plugged water injection wells on the Heidrun oilfield off mid-Norway will be reopened over the next month , operator Den Norske Stats Oljeselskap AS ( Statoil ) said on Thursday .
['--', 'Oslo', 'newsroom', '+47', '22', '42', '50', '41']	['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O']	-- Oslo newsroom +47 22 42 50 41
"['Finland', ""'s"", 'trade', 'surplus', 'rose', 'to', '3.83', 'billion', 'markka', 'in', 'April', 'from', '3.43', 'billion', 'in', 'March', ',', 'the', 'National', 'Customs', 'Board', '(', 'NCB', ')', 'said', 'in', 'a', 'statement', 'on', 'Thursday', '.']"	['B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	Finland 's trade surplus rose to 3.83 billion markka in April from 3.43 billion in March , the National Customs Board ( NCB ) said in a statement on Thursday .
['The', 'value', 'of', 'exports', 'fell', 'one', 'percent', 'year-on-year', 'in', 'April', 'and', 'the', 'value', 'of', 'imports', 'fell', 'two', 'percent', ',', 'NCB', 'said', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O']	The value of exports fell one percent year-on-year in April and the value of imports fell two percent , NCB said .
['--', 'Helsinki', 'Newsroom', '+358', '-', '0', '-', '680', '50', '245']	['O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	-- Helsinki Newsroom +358 - 0 - 680 50 245
['AMSTERDAM', '1996-08-22']	['B-LOC', 'O']	AMSTERDAM 1996-08-22
"['The', 'Finance', 'Ministry', 'raised', 'the', 'price', 'for', 'tap', 'sales', 'of', 'the', 'Dutch', 'government', ""'s"", 'new', '5.75', 'percent', 'bond', 'due', 'September', '2002', 'to', '99.95', 'from', '99.90', '.']"	['O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	The Finance Ministry raised the price for tap sales of the Dutch government 's new 5.75 percent bond due September 2002 to 99.95 from 99.90 .
['Tap', 'sales', 'began', 'on', 'Monday', 'and', 'are', 'being', 'held', 'daily', 'from', '07.00', 'GMT', 'to', '15.00', 'GMT', 'until', 'further', 'notice', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O']	Tap sales began on Monday and are being held daily from 07.00 GMT to 15.00 GMT until further notice .
['BONN', '1996-08-22']	['B-LOC', 'O']	BONN 1996-08-22
"['""', 'Until', 'this', 'is', 'cleared', 'up', 'by', 'the', 'European', 'Union', ""'s"", 'scientific', 'panels', '--', 'and', 'we', 'have', 'asked', 'this', 'to', 'be', 'done', 'as', 'quickly', 'as', 'possible', '--', '(', 'consumers', ')', 'should', 'if', 'at', 'all', 'possible', 'give', 'preference', 'to', 'sheepmeat', 'from', 'other', 'countries', ',', '""', 'ministry', 'official', 'Werner', 'Zwingmann', 'told', 'ZDF', 'television', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-ORG', 'O', 'O']	""" Until this is cleared up by the European Union 's scientific panels -- and we have asked this to be done as quickly as possible -- ( consumers ) should if at all possible give preference to sheepmeat from other countries , "" ministry official Werner Zwingmann told ZDF television ."
['EU', 'Farm', 'Commissioner', 'Franz', 'Fischler', 'had', 'proposed', 'banning', 'sheep', 'brains', ',', 'spleens', 'and', 'spinal', 'cords', 'from', 'the', 'human', 'and', 'animal', 'food', 'chains', 'after', 'reports', 'from', 'Britain', 'and', 'France', 'that', 'under', 'laboratory', 'conditions', 'sheep', 'could', 'contract', 'Bovine', 'Spongiform', 'Encephalopathy', '(', 'BSE', ')', '--', 'mad', 'cow', 'disease', '.']	['B-ORG', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O']	EU Farm Commissioner Franz Fischler had proposed banning sheep brains , spleens and spinal cords from the human and animal food chains after reports from Britain and France that under laboratory conditions sheep could contract Bovine Spongiform Encephalopathy ( BSE ) -- mad cow disease .
"['But', 'some', 'members', 'of', 'the', 'EU', ""'s"", 'standing', 'veterinary', 'committee', 'questioned', 'whether', 'the', 'action', 'was', 'necessary', 'given', 'the', 'slight', 'risk', 'to', 'human', 'health', '.']"	['O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	But some members of the EU 's standing veterinary committee questioned whether the action was necessary given the slight risk to human health .
['Sheep', 'have', 'long', 'been', 'known', 'to', 'contract', 'scrapie', ',', 'a', 'similar', 'brain-wasting', 'disease', 'to', 'BSE', 'which', 'is', 'believed', 'to', 'have', 'been', 'transferred', 'to', 'cattle', 'through', 'feed', 'containing', 'animal', 'waste', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	Sheep have long been known to contract scrapie , a similar brain-wasting disease to BSE which is believed to have been transferred to cattle through feed containing animal waste .
['ZDF', 'said', 'Germany', 'imported', '47,600', 'sheep', 'from', 'Britain', 'last', 'year', ',', 'nearly', 'half', 'of', 'total', 'imports', '.']	['B-ORG', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	ZDF said Germany imported 47,600 sheep from Britain last year , nearly half of total imports .
['It', 'brought', 'in', '4,275', 'tonnes', 'of', 'British', 'mutton', ',', 'some', '10', 'percent', 'of', 'overall', 'imports', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	It brought in 4,275 tonnes of British mutton , some 10 percent of overall imports .
['AKRON', ',', 'Ohio', '1996-08-22']	['B-LOC', 'O', 'B-LOC', 'O']	AKRON , Ohio 1996-08-22
['million', 'NEC', 'World', 'Series', 'of', 'Golf', 'after', 'the', 'first', 'round']	['O', 'B-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'O', 'O', 'O', 'O']	million NEC World Series of Golf after the first round
['(', 'players', 'U.S.', 'unless', 'stated', ')', ':']	['O', 'O', 'B-LOC', 'O', 'O', 'O', 'O']	( players U.S. unless stated ) :
['68', 'Steve', 'Stricker']	['O', 'B-PER', 'I-PER']	68 Steve Stricker
['70', 'Tim', 'Herron', ',', 'Duffy', 'Waldorf', ',', 'Davis', 'Love', ',', 'Anders', 'Forsbrand']	['O', 'B-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O', 'B-PER', 'I-PER']	70 Tim Herron , Duffy Waldorf , Davis Love , Anders Forsbrand
