When did Beyoncé endorse on March 26, 2013?	56d4d2f12ccc5a1400d83270
Beyonce did an interview with which magazine and was asked about feminism?	56beabab3aeaaa14008c91db
Beyonce supported which campaign that encourages leadership in girls?	56beabab3aeaaa14008c91dc
Where was Beyonce quoted as saying that she is a modern-day feminist?	56bfafdba10cfb140055123d
When did she say the she is a feminist?	56bfafdba10cfb140055123e
What campaign did she contribute to?	56bfafdba10cfb140055123f
What song did she release in 2013 in response to a speech?	56bfafdba10cfb1400551240
What does Ban Bossy encourage?	56bfafdba10cfb1400551241
Beyoncé used words from which Nigerian author in her song, Flawless?	56d4d3b12ccc5a1400d83277
Which campaign does Beyoncé contribute to that encourages leadership in females?	56d4d3b12ccc5a1400d83278
Beyonce signed a letter with who in 2015?	56beb0683aeaaa14008c9211
An important UN summit took place when?	56beb0683aeaaa14008c9213
The letter Beyonce signed focused on what issue?	56beb0683aeaaa14008c9214
What had to be set in developing funding?	56beb0683aeaaa14008c9215
When did Beyonce sign a letter for ONE Campaign?	56bfb10da10cfb1400551247
To whom was the letter addressed?	56bfb10da10cfb1400551248
Who are these women?	56bfb10da10cfb1400551249
When will they meet?	56bfb10da10cfb140055124b
Who did Beyoncé sign a letter for in 2015?	56d4d5ef2ccc5a1400d83286
Who was the letter addressed to?	56d4d5ef2ccc5a1400d83287
What was Angela Merkel serving as in relation to the letter?	56d4d5ef2ccc5a1400d83288
What did the letter want the two recipients to focus on?	56d4d5ef2ccc5a1400d8328a
Beyonce along with Jay Z met with whom's family after their death?	56beb2a43aeaaa14008c9239
Beyonce with Jay Z gave lots of money to bail who out of prison?	56beb2a43aeaaa14008c923a
Who's death caused this protest?	56bfb1fca10cfb1400551253
How much bail money did they spend?	56bfb1fca10cfb1400551254
Beyonce beat out which musical artists for most paid between June 2007 and June 2008?	56beb4023aeaaa14008c9252
Beyonce and Jay Z got a Guinness World record for what in 2009?	56beb4023aeaaa14008c9253
Beyonce became the highest-paid black musician in which year?	56beb4023aeaaa14008c9254
Up until May of 2015, how much is Beyonce's total worth?	56beb4023aeaaa14008c9255
Between 2008 and 2009, which entertainers did Beyonce beat in earnings?	56bfb502a10cfb140055125b
In 2012 who placed Beyonce at 16 in the Celebrity List?	56bfb502a10cfb140055125c
When did she and Jay Z become the highest paid black celebrity couple?	56bfb502a10cfb140055125d
How much did she earn in 2014?	56bfb502a10cfb140055125e
What is Beyonce's net worth in 2015?	56bfb502a10cfb140055125f
Who began reporting Beyoncé's annual earnings, starting in 2008?	56d4d8702ccc5a1400d83294
When did Beyoncé become the highest paid black musician, ever?	56d4d8702ccc5a1400d83296
Who predicted that Beyoncé would become the highest paid black entertainer?	56d4d8702ccc5a1400d83297
When did Jay Z and Beyoncé become the first music couple worth over a billion dollars?	56d4d8702ccc5a1400d83298
Beyonce's range in singing is how many octaves?	56beb50f3aeaaa14008c926f
who talked about Beyonce's tone and timbre as distinctive?	56beb50f3aeaaa14008c9270
"Which critic called Beyonce's voice ""versatile""?"	56beb50f3aeaaa14008c9271
Which era was credited to have influenced Beyonce's singing style by Jody Rosen?	56beb50f3aeaaa14008c9272
How many octaves does Beyonce have?	56bfb676a10cfb1400551265
What did the Daily Mail say about Beyonce's voice?	56bfb676a10cfb1400551266
What does Rosen claim influenced Beyonce's style?	56bfb676a10cfb1400551267
What do other critics claim?	56bfb676a10cfb1400551269
How many octaves does Beyoncé's voice span?	56d4d9392ccc5a1400d8329e
Why is Beyoncé known as the centerpiece of Destiny's Child?	56d4d9392ccc5a1400d8329f
New York Times' Jon Pareles calls Beyoncé's voice velvety yet what?	56d4d9392ccc5a1400d832a0
What does Jody Rosen say influenced Beyoncé's vocal style?	56d4d9392ccc5a1400d832a1
Music from Beyonce is generally categorized as what genre?	56beb5b23aeaaa14008c9283
Besides R&B, which genres does Beyonce dabble in?	56beb5b23aeaaa14008c9284
Beyonce mostly releases English songs, but what other language did she release songs?	56beb5b23aeaaa14008c9285
Spanish songs Beyonce released were for what?	56beb5b23aeaaa14008c9286
Beyonce was coached for her Spanish songs by which American?	56beb5b23aeaaa14008c9287
What kind of music does Beyonce do?	56bfb789a10cfb140055126f
What language does she mainly sing?	56bfb789a10cfb1400551271
What other language has she sung?	56bfb789a10cfb1400551272
What album did she re-release in Spanish?	56bfb789a10cfb1400551273
What style of music does Beyoncé usually perform?	56d4d9a92ccc5a1400d832a6
What language did Beyoncé release several songs in?	56d4d9a92ccc5a1400d832a7
Who coached Beyoncé for her Spanish recordings?	56d4d9a92ccc5a1400d832a8
What album did the Spanish songs come from?	56d4d9a92ccc5a1400d832a9
Beyonce does not create which aspect of her music?	56beb67d3aeaaa14008c929a
An example of a song aimed towards a male audience is what?	56beb67d3aeaaa14008c929b
What theme was Beyonce's early music?	56bfb8dca10cfb1400551279
With Jay Z what were her new themes?	56bfb8dca10cfb140055127b
What does she get credits for in her music?	56bfb8dca10cfb140055127c
What part of production does she do?	56bfb8dca10cfb140055127d
Beyoncé's early recordings empowered who?	56d4dd502ccc5a1400d832ae
In addition to co-writing credits, Beyoncé also got what credits for most of her albums?	56d4dd502ccc5a1400d832b0
Rather than beats, what two things does Beyoncé usually come up with for producers?	56d4dd502ccc5a1400d832b1
Pop Songwriter of the Year award in 2001 was awarded to whom?	56beb9203aeaaa14008c92d1
Beyonce received the Pop Songwriter of the Year award at which event?	56beb9203aeaaa14008c92d2
Beyonce has the same number of writing credits on number one singles as whom?	56beb9203aeaaa14008c92d4
Beyonce joined 2 other women on what list from Billboard magazine in 2011?	56beb9203aeaaa14008c92d5
When did Beyonce become the first African American woman to win Pop songwriter of the year?	56bfbacaa10cfb1400551283
What place is she tied for in songwriting credits?	56bfbacaa10cfb1400551284
Who listed her at number 17 in their list of  Top 20 hot 100 Songwriters?	56bfbacaa10cfb1400551285
Where does she place in writing credits  for three number one songs?	56bfbacaa10cfb1400551287
What did Beyoncé win in 2001, making her the first black woman to do so?	56d4df312ccc5a1400d832b6
Who gave Beyoncé the Pop Songwriter of the Year award in 2001?	56d4df312ccc5a1400d832b7
"Beyoncé was one of how many women on Billboard magazine's 2011 ""Top 20 Hot 100 Songwriters"" list."	56d4df312ccc5a1400d832b9
What number was Beyoncé on the Top 20 Hot 100 Songwriters list?	56d4df312ccc5a1400d832ba
To whom did Beyonce credit as her major influence on her music?	56beba293aeaaa14008c92ef
How old was Beyonce when she went to her first Michael Jackson concert as a kid?	56beba293aeaaa14008c92f0
Beyonce gave a tribute award to who in 2006?	56beba293aeaaa14008c92f1
Beyonce cites Mariah Carey to making her want to start doing what?	56beba293aeaaa14008c92f2
Who influenced Beyonce?	56bfbc17a10cfb140055128d
What song by Mariah Carey influenced her?	56bfbc17a10cfb1400551290
Who is Beyoncé's biggest musical influence?	56d4dfc82ccc5a1400d832ca
What was Beyoncé's first concert?	56d4dfc82ccc5a1400d832cb
Who does Beyoncé feel is an all-around entertainer?	56d4dfc82ccc5a1400d832cc
"Who does she credit for the inspiration to ""get up there and do what she did""?"	56d4dfc82ccc5a1400d832cd
What song caused Beyoncé to practice runs as a child?	56d4dfc82ccc5a1400d832ce
What themes were influenced by her acting role in Dreamgirls?	56bebba63aeaaa14008c930b
"Which singer did Beyonce honor by entertaining with her song ""Deja Vu""?"	56bebba63aeaaa14008c930c
Who motivated Beyonce to explore other areas of music?	56bebba63aeaaa14008c930e
What movie influenced Beyonce towards empowerment themes? 	56bfbda3a10cfb1400551297
How did Etta James influence her?	56bfbda3a10cfb140055129a
Where did she perform wearing Baker's hula skirt?	56bfbda3a10cfb140055129b
What singer inspired Beyoncé's B'Day album?	56d4e0532ccc5a1400d832d4
What song did Beyoncé sing at a 2006 concert to honor Josephine Baker?	56d4e0532ccc5a1400d832d5
"Beyonce has noted which first lady with saying ""She proves you can do it all""?"	56bec1c53aeaaa14008c936b
Which month and year did Beyonce credit Madonna for inspiring her to take control of her career?	56bec1c53aeaaa14008c936c
"Beyonce has said that who embodies the ""definition of inspiration and a strong woman""?"	56bec1c53aeaaa14008c936d
Who personally influences Beyonce?	56bfbf2fa10cfb14005512a1
Hoe does she describe Oprah Winfrey?	56bfbf2fa10cfb14005512a2
How does she describe Jean- Michel Basquiat?	56bfbf2fa10cfb14005512a3
How does Madonna influence her?	56bfbf2fa10cfb14005512a4
How does she describe Jay Z?	56bfbf2fa10cfb14005512a5
"Who inspires Beyoncé because ""she does it all?"""	56d4e0e92ccc5a1400d832da
Who does Beyoncé describe as the definition of inspiration?	56d4e0e92ccc5a1400d832db
Who does Beyoncé describe as lyrical and raw?	56d4e0e92ccc5a1400d832dc
Who inspired Beyoncé to take control of her career?	56d4e0e92ccc5a1400d832dd
Beyonce had an all-female tour band whose name was what?	56bec29b3aeaaa14008c937f
Beyonce had singers in the background known by the name as?	56bec29b3aeaaa14008c9380
The Mamas members included which 3 musicians?	56bec29b3aeaaa14008c9381
The Mamas first appearance was when?	56bec29b3aeaaa14008c9382
What band did Beyonce introduce in 2006?	56bfc0a7a10cfb14005512ab
What song name does the band Suga Mama  and a song on the B'Day album share?	56bfc0a7a10cfb14005512ac
Where did Suga Mama band make their first appearance?	56bfc0a7a10cfb14005512ad
What band supports Beyonce in her tours?	56bfc0a7a10cfb14005512af
What is the name of Beyoncé's female tour band?	56d4e17f2ccc5a1400d832e2
Suga Mama is also a song on which Beyoncé album?	56d4e17f2ccc5a1400d832e3
What are Beyoncé's backup singers called?	56d4e17f2ccc5a1400d832e4
When did The Mamas make their debut?	56d4e17f2ccc5a1400d832e5
What characteristics has Beyonce received acclaim for?	56bec3303aeaaa14008c9391
Which former president of Def Jam called Beyonce the greatest entertainer alive?	56bec3303aeaaa14008c9393
For what does Beyonce receive praise?	56bfc281a10cfb14005512b5
