tokens	ner_tags	text
['Hope', 'to', 'see', 'you', 'tonight', 'at', 'Morgan', 'Le', 'Fays', '!!', 'Great', 'time', ':)']	['O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'I-location', 'I-location', 'O', 'O', 'O', 'O']	Hope to see you tonight at Morgan Le Fays !! Great time :)
"['#lindsaylohan', 'US', '-', 'Lindsay', 'Lohan', ':', 'Failed', 'Drug', 'Test', 'Report', 'Is', '&quot;', 'Nuts', '&quot;:', 'After', 'it', ""'s"", 'reported', 'that', 'she', 'flunked', 'a', 'drug', '...', '[URL]']"	['O', 'B-location', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	#lindsaylohan US - Lindsay Lohan : Failed Drug Test Report Is &quot; Nuts &quot;: After it 's reported that she flunked a drug ... [URL]
['RT', '@LilTwist', ':', 'RT', 'this', 'if', 'you', 'want', 'me', 'to', 'go', 'back', 'live', 'on', 'Ustream', 'later', 'tonight']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-corporation', 'O', 'O']	RT @LilTwist : RT this if you want me to go back live on Ustream later tonight
['Football', 'game', 'tonight', '!!!!!', 'V-I-K-I-N-G-S', '!!!!!!!']	['O', 'O', 'O', 'O', 'B-group', 'O']	Football game tonight !!!!! V-I-K-I-N-G-S !!!!!!!
"[""'I"", 'just', 'got', 'confirmed', 'that', 'me', 'and', 'Jorge', 'will', 'be', 'playing', '2', 'songs', 'from', '""', 'The', 'Devils', 'Art', '""', 'at', 'Words', 'and', 'Wine', 'September', '...', '[URL]']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-creative_work', 'I-creative_work', 'I-creative_work', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	"'I just got confirmed that me and Jorge will be playing 2 songs from "" The Devils Art "" at Words and Wine September ... [URL]"
['Playboy', '-', '10', 'October', '2010', 'Slovenia', ':', 'Playboy', '-', '10', 'October', '2010', 'SloveniaSlovene', '|', '138', 'pages', '|', 'PDF', '|', '39.45', 'Mb', '[URL]']	['B-corporation', 'O', 'O', 'O', 'O', 'B-location', 'O', 'B-corporation', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	Playboy - 10 October 2010 Slovenia : Playboy - 10 October 2010 SloveniaSlovene | 138 pages | PDF | 39.45 Mb [URL]
['dear', 'youtube', 'why', 'does', 'it', 'take', 'so', 'long', 'to', 'upload', 'a', 'video', 'gggrrrrr']	['O', 'B-corporation', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	dear youtube why does it take so long to upload a video gggrrrrr
['@welovepop', 'much', 'prefer', 'a', 'GA', 'announcement', 'that', 'they', 'are', 'recording', 'soon', '.....', 'it', 'is', 'really', 'a', 'bad', 'time', 'for', 'GA', 'fans', 'at', 'the', 'moment', '....', 'do', 'not', 'like', '..']	['O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	@welovepop much prefer a GA announcement that they are recording soon ..... it is really a bad time for GA fans at the moment .... do not like ..
['If', 'I', 'had', 'one', 'wish', 'it', 'would', 'be', 'to', 'drive', 'bugatti', 'V', 'for', 'a', 'day', '!', 'Pretty', 'pls', 'fix', 'it', 'for', 'me', 'jim', '!', 'Xxx']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-product', 'I-product', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	If I had one wish it would be to drive bugatti V for a day ! Pretty pls fix it for me jim ! Xxx
['the', 'group', 'Maunalua', 'will', 'be', 'playing', 'tomorrow', '@wfmkahala', 'at', 'Noon', '!']	['O', 'O', 'B-group', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	the group Maunalua will be playing tomorrow @wfmkahala at Noon !
['Willow', 'Smith', 'is', 'not', '9', 'years', 'old', '....', 'she', 'got', 'that', 'Lil', 'Mama/', 'Benjamin', 'Button', 'disease']	['B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'I-person', 'O']	Willow Smith is not 9 years old .... she got that Lil Mama/ Benjamin Button disease
"['It', ""'s"", 'supposed', 'to', 'rain', 'in', 'The', 'Bay', 'on', 'Sunday', '...', 'well', ',', 'weather.com', 'says', '&quot;', 'showers', '&quot;.', 'Whatever', ',', 'same', 'thing', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'I-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	It 's supposed to rain in The Bay on Sunday ... well , weather.com says &quot; showers &quot;. Whatever , same thing .
['RT', '@KhadijahC', 'RT', '@SuchaMFGentlemn', 'wonder', 'when', '@sexinini', 'is', 'gon', 'lt', 'me', 'put', 'the', '8====', '=D', 'on', 'her', '?', '&lt;', 'lmfao', 'wooooooow', '(', 'nini', 'knws', 'wsup', 'ha', 'u', 'next', 'lol', ')']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	RT @KhadijahC RT @SuchaMFGentlemn wonder when @sexinini is gon lt me put the 8==== =D on her ? &lt; lmfao wooooooow ( nini knws wsup ha u next lol )
"['Whoo', 'who', 'ready', 'for', 'some', 'Seahawk', 'football', '?', ""Can't"", 'wait', 'to', 'watch', 'my', 'dirtbags', 'on', 'sunday', '.']"	['O', 'O', 'O', 'O', 'O', 'B-group', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	Whoo who ready for some Seahawk football ? Can't wait to watch my dirtbags on sunday .
['RT', '@claywsyx6', ':', 'THE', 'FOOTBALL', 'FEVER', ':', 'Ohio', 'head', 'coach', 'Frank', 'Solich', 'says', 'Ohio', 'State', 'knows', 'they', 'have', 'a', 'special', 'team', 'and', 'season', 'underway', '.', 'Long', '...']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'B-person', 'I-person', 'O', 'B-group', 'I-group', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	RT @claywsyx6 : THE FOOTBALL FEVER : Ohio head coach Frank Solich says Ohio State knows they have a special team and season underway . Long ...
"['&lt;', '3', 'it', 'RT', '@Djcheapshot', ':', 'Tonite', 'I', 'm', 'DJing', 'at', 'Mai', 'Tai', 'in', 'Long', 'Beach', '.', ""I'm"", 'considering', 'wearing', 'MY', 'TIE', '!!', 'Get', 'it', '?', 'My', 'tie', '=', 'Mai', 'Tai', '?', 'No', '?', 'Sorry', '.', 'Bye', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'I-location', 'O', 'B-location', 'I-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	&lt; 3 it RT @Djcheapshot : Tonite I m DJing at Mai Tai in Long Beach . I'm considering wearing MY TIE !! Get it ? My tie = Mai Tai ? No ? Sorry . Bye .
['@tonygarcha', 'Hurray', '!', 'Enjoy', 'your', 'time', 'in', 'Harrison', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O']	@tonygarcha Hurray ! Enjoy your time in Harrison .
['FUUCCCKKKK', '.', 'I', 'WAS', 'SO', 'FUCKING', 'READY', 'FOR', 'MY', 'GOD', 'DAMN', 'ALONE', 'TIME', ',', 'AND', 'IT', 'TURNS', 'OUT', 'FUCKING', 'MADI', 'HAS', 'AN', 'ILLNESS', 'AND', 'IS', 'HOME', 'W/DAD', '.', 'GOD', '.', 'DAMN', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	FUUCCCKKKK . I WAS SO FUCKING READY FOR MY GOD DAMN ALONE TIME , AND IT TURNS OUT FUCKING MADI HAS AN ILLNESS AND IS HOME W/DAD . GOD . DAMN .
"['What', 'it', 'is', 'twiggas', 'it', ""'s"", 'Friday', 'in', 'this', 'bissh', '!!!', 'What', ""'s"", ""y'all"", 'niggas', 'plans', '????', 'Betta', 'be', 'at', 'Elements', 'tonight', 'BOGO', 'drinks', 'all', 'night', '!!', 'Nuff', 'Said']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	What it is twiggas it 's Friday in this bissh !!! What 's y'all niggas plans ???? Betta be at Elements tonight BOGO drinks all night !! Nuff Said
['@lukeymoore', 'you', 'not', 'playing', 'tomorrow', '?', 'Dear', 'me', ',', 'is', 'it', 'just', 'me', 'and', 'pete', ',', 'is', 'he', 'trying', 'to', 'rape', 'me']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	@lukeymoore you not playing tomorrow ? Dear me , is it just me and pete , is he trying to rape me
['RT', '@askyfullofstars', ':', 'AstronomersWithoutBorders', 'has', 'a', 'list', 'of', 'live', '#InOMN10', 'broadcasters', 'for', 'online', 'Moon', 'viewing', 'Sept', '18', '[URL]']	['O', 'O', 'O', 'B-group', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	RT @askyfullofstars : AstronomersWithoutBorders has a list of live #InOMN10 broadcasters for online Moon viewing Sept 18 [URL]
"['@poscas', 'I', 'said', 'to', 'him', ""'"", 'the', 'impression', 'I', 'had', 'of', 'early', '80s', 'NYC', 'was', 'if', 'you', 'went', 'to', 'Central', 'Park', 'after', 'dark', ""you'd"", 'be', 'lucky', 'to', 'come', 'out', ""alive'...""]"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'B-location', 'I-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	@poscas I said to him ' the impression I had of early 80s NYC was if you went to Central Park after dark you'd be lucky to come out alive'...
"['It', ""'s"", 'official', '!!!', 'Vegas', 'for', 'the', 'weekend', '!', 'Starting', 'tonight', '!!', '#nohands']"	['O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	It 's official !!! Vegas for the weekend ! Starting tonight !! #nohands
['RT', '@KdotDeeZy', ':', 'Yes', 'we', 'do', '!!!', 'Is', 'part', '2', 'in', 'the', 'making', '?', 'RT', '@GOTEMSAYNBABY', 'remember', 'when', 'i', 'was', 'on', 'twitter', 'violating', 'some', 'girl', 'in', 'the', 'summer', '?']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-corporation', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	RT @KdotDeeZy : Yes we do !!! Is part 2 in the making ? RT @GOTEMSAYNBABY remember when i was on twitter violating some girl in the summer ?
['@sardesairajdeep', 'I', 'can', 'see', 'three', 'kinds', 'of', 'reactions', 'after', 'Ayodhya', 'verdict', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O']	@sardesairajdeep I can see three kinds of reactions after Ayodhya verdict .
['Chicago', 'Blackhawks', 'general', 'manager', 'Stan', 'Bowman', 'said', 'Cristobal', 'Huet', 'will', 'be', 'gone', 'in', 'two', 'weeks', '...', '[URL]', '#NHL']	['B-group', 'I-group', 'O', 'O', 'B-person', 'I-person', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	Chicago Blackhawks general manager Stan Bowman said Cristobal Huet will be gone in two weeks ... [URL] #NHL
['Kristen', 'is', 'MY', 'LIFE', '.', 'She', 'made', 'me', 'who', 'i', 'am', 'today', ',', 'I', 'was', 'a', 'fucker', 'before', 'her', ',', 'she', 'fixed', 'me', '.', 'And', 'so', 'did', 'Robert', '.']	['B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O']	Kristen is MY LIFE . She made me who i am today , I was a fucker before her , she fixed me . And so did Robert .
['UPDATE', '1-Cricket-Gul', 'takes', 'six', 'wickets', 'as', 'Pakistan', 'beat', 'England', ':', 'LONDON', ',', 'Sept', '17', '(', 'Reuters', ')', '-', 'Umar', 'Gul', 'took', '...', '[URL]', '#Cricket']	['O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'B-location', 'O', 'B-location', 'O', 'O', 'O', 'O', 'B-corporation', 'O', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'O']	UPDATE 1-Cricket-Gul takes six wickets as Pakistan beat England : LONDON , Sept 17 ( Reuters ) - Umar Gul took ... [URL] #Cricket
['@mynameisraven', 'get', 'on', 'skype', 'or', 'ichat', 'when', 'you', 'see', 'this', '.']	['O', 'O', 'O', 'B-corporation', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	@mynameisraven get on skype or ichat when you see this .
['is', 'there', 'actually', 'anything', 'on', 'UK', 'tv', 'tonight', '!']	['O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O']	is there actually anything on UK tv tonight !
['tonight', 'at', 'The', 'Lodge', ':', 'braised', 'bison', 'shortribs', ',', 'kabocha', 'squash', 'risotto', '[URL]']	['O', 'O', 'B-location', 'I-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	tonight at The Lodge : braised bison shortribs , kabocha squash risotto [URL]
['@darynjones', 'imma', 'tell', 'you', 'one', 'time', '!', 'JUTHTIN', 'BEAVERRRR', '!!!!']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'I-person', 'O']	@darynjones imma tell you one time ! JUTHTIN BEAVERRRR !!!!
"['I', ""ain't"", 'necessary', 'listenin', ""'"", 'to', 'the', 'lyrics', 'but', 'the', 'beat', 'got', 'head', ""rockin'."", '&quot;', 'It', ""'s"", 'Gucci', 'Time', '!&quot;', '#nodisrespect', 'I', 'fucks', 'with', 'every', 'now', '&amp;', 'then', '...']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-corporation', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	I ain't necessary listenin ' to the lyrics but the beat got head rockin'. &quot; It 's Gucci Time !&quot; #nodisrespect I fucks with every now &amp; then ...
['#sp', 'Facebook', 'Job-Hunting', 'App', 'BranchOut', 'Raises', '$6', 'Million', 'From', 'Accel', 'And', 'Super', 'Angels', ':', 'When', 'you', 'want', 'to', 'hang', 'out', '...', '[URL]']	['O', 'B-corporation', 'O', 'O', 'B-product', 'O', 'O', 'O', 'O', 'B-corporation', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	#sp Facebook Job-Hunting App BranchOut Raises $6 Million From Accel And Super Angels : When you want to hang out ... [URL]
"['@TheTiniestVole', 'It', 'is', '.', 'It', ""'s"", 'getting', 'across', 'London', 'that', ""'s"", 'the', 'killer', '.', 'Still', 'miss', 'it', ',', 'though', '.', 'Lived', 'there', 'for', '20', 'years', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	@TheTiniestVole It is . It 's getting across London that 's the killer . Still miss it , though . Lived there for 20 years .
['CAFE', 'NINE', 'TONIGHT', 'AT', '11', '!!']	['B-location', 'I-location', 'O', 'O', 'O', 'O']	CAFE NINE TONIGHT AT 11 !!
['estonia', 'tomorrow', 'with', '@MyiaOnFyia', 'and', 'the', 'rest', 'of', 'our', 'team', '!', 'ready', 'for', 'some', 'good', 'practice', 'games', '!', ':)']	['B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	estonia tomorrow with @MyiaOnFyia and the rest of our team ! ready for some good practice games ! :)
"['&quot;', 'I', 'gotta', 'admit', ',', 'Alex', 'sounds', 'hot', 'when', 'he', 'talks', 'in', 'spanish', 'during', 'the', ""'"", 'Alejandro', ""'"", 'Cover', '&quot;', '-via', 'someone', ""'s"", 'tumblr']"	['O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'B-corporation']	&quot; I gotta admit , Alex sounds hot when he talks in spanish during the ' Alejandro ' Cover &quot; -via someone 's tumblr
['California', 'Woman', 'Dies', 'in', 'Accident', 'Hours', 'Before', 'DUI', 'Class', ':', 'Woman', 'was', 'drinking', 'until', 'early', 'morning', 'before', 'court', 'orde', '...', '[URL]']	['B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	California Woman Dies in Accident Hours Before DUI Class : Woman was drinking until early morning before court orde ... [URL]
"['@divacoachdabney', 'you', 'made', 'Nina', ""'s"", 'day', '.', 'Sweet', 'surprises', 'for', 'you', '.']"	['O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	@divacoachdabney you made Nina 's day . Sweet surprises for you .
['Analogy', 'time', '!', 'Loyola', 'Chicago', ':', 'Alexei', '[FACE]', 'Philadelphia', 'Eagles', ':', 'Donovan', 'McNabb', '(', 'even', 'b4', 'the', 'trade)', '.', '#nfl', '#fb']	['O', 'O', 'O', 'B-location', 'B-location', 'O', 'B-person', 'O', 'B-group', 'I-group', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	Analogy time ! Loyola Chicago : Alexei [FACE] Philadelphia Eagles : Donovan McNabb ( even b4 the trade) . #nfl #fb
"[""Don't"", 'forget', 'to', 'come', 'and', 'see', 'us', 'at', 'the', 'football', 'game', 'tomorrow', 'afternoon', '!', 'Go', 'Reivers', '!']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-group', 'O']	Don't forget to come and see us at the football game tomorrow afternoon ! Go Reivers !
['RT', '@ItsROWEtime', ':', 'Y', 'does', 'Pinky', 'have', 'a', 'music', 'video', '?', 'Thats', '3', 'porn', 'star', 'rappers', 'in', 'the', 'last', 'month', '.', 'This', 'is', 'y', 'rap', 'is', 'doing', 'so', 'bad', ',', 'ppl', 'actual', '...']	['O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	RT @ItsROWEtime : Y does Pinky have a music video ? Thats 3 porn star rappers in the last month . This is y rap is doing so bad , ppl actual ...
['Buffs', 'FB', ':', 'Giddings', 'faces', 'Elgin', 'tonite', '@', 'Wildcat', 'Stadium', '@', '7:30', '.', 'The', 'Buffs', 'will', 'try', 'to', 're-group', 'after', 'two', 'straight', 'losses', '.', 'Updates', 'on', 'LCL']	['O', 'O', 'O', 'B-location', 'O', 'B-location', 'O', 'O', 'B-location', 'I-location', 'O', 'O', 'O', 'B-group', 'I-group', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-corporation']	Buffs FB : Giddings faces Elgin tonite @ Wildcat Stadium @ 7:30 . The Buffs will try to re-group after two straight losses . Updates on LCL
['EuroVPS', 'celebrates', 'its', '6', 'Year', 'Anniversary', 'with', 'special', 'Promotion', '.', 'Buy', '1', 'VPS', 'and', 'get', 'a', 'second', 'VPS', 'FREE', '!', '[URL]']	['B-corporation', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	EuroVPS celebrates its 6 Year Anniversary with special Promotion . Buy 1 VPS and get a second VPS FREE ! [URL]
['what', 'to', 'do', ',', 'what', 'to', 'do', '...', 'gross', 'sushi', 'for', 'dinner', 'but', 'time', 'with', 'family', 'from', 'delaware', ',', 'or', 'leftover', 'pizza', 'and', 'alone', 'time', 'to', 'write', 'and', 'relax', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	what to do , what to do ... gross sushi for dinner but time with family from delaware , or leftover pizza and alone time to write and relax .
"['@_Flik_', 'awww', 'he', ""'s"", 'in', 'the', 'rocky', 'horror', 'show', 'next', 'week', 'which', 'means', 'he', ""'s"", 'gotta', 'wear', 'stockings', 'an', 'suspenders', 'lol', ':P']"	['O', 'O', 'O', 'O', 'O', 'O', 'B-creative_work', 'I-creative_work', 'I-creative_work', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	@_Flik_ awww he 's in the rocky horror show next week which means he 's gotta wear stockings an suspenders lol :P
['Thanks', 'to', 'all', 'who', 'tuned', 'in', 'to', 'my', 'show', 'on', '[URL]', 'the', 'last', 'two', 'days', '.', 'Ending', 'with', 'Herbie', '&amp;', 'Freddie', '!']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'O', 'B-person', 'O']	Thanks to all who tuned in to my show on [URL] the last two days . Ending with Herbie &amp; Freddie !
"['Small', 'Biz', 'Tech', 'Tour', '2010', 'Launches', 'Five', 'City', 'Tour', 'MONTCLAIR', 'N.J.', '...:', 'The', 'all', 'day', 'event', 'features', ""America's..."", '[URL]', '#fb']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-location', 'B-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	Small Biz Tech Tour 2010 Launches Five City Tour MONTCLAIR N.J. ...: The all day event features America's... [URL] #fb
['WIN', 'FREE', 'PAMPERS', 'FOR', 'A', 'YEAR', '!!!', 'And', 'more', '...', '[URL]']	['O', 'O', 'B-corporation', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	WIN FREE PAMPERS FOR A YEAR !!! And more ... [URL]
['@winashbrown', 'If', 'that', 'auto', 'URL', 'shortening', 'could', 'work', 'I', 'might', 'stick', 'with', 'SD2', 'for', 'a', 'while', '-', 'that', 'saves', 'me', '3', 'or', '4', 'steps', 'when', 'I', 'am', 'tweeting', 'links']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-product', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	@winashbrown If that auto URL shortening could work I might stick with SD2 for a while - that saves me 3 or 4 steps when I am tweeting links
['belles', 'mansion', '4', 'bday', 'dinner', '.', 'eventhough', 'its', 'a', 'day', 'early', '.', '*N*I*K*K*I*']	['B-location', 'I-location', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	belles mansion 4 bday dinner . eventhough its a day early . *N*I*K*K*I*
"['I', 'just', 'took', '""', 'After', 'getting', 'trampled', 'at', 'a', 'Justin', 'Bieber', 'concert', ',', 'yoiu', 'wake', 'up', 'and', '...""', 'and', 'got', ':', 'Part', '6', ':)', '!', 'Try', 'it', ':', '[URL]']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	"I just took "" After getting trampled at a Justin Bieber concert , yoiu wake up and ..."" and got : Part 6 :) ! Try it : [URL]"
"['Stephen', ',', 'the', 'Intellectual', '.', '@bbhess', 'I', 'bet', 'ppl', 'that', 'design', 'book', 'covers', 'for', 'a', 'living', 'hate', 'when', 'people', 'say', 'do', ""n't"", 'judge', 'a', 'book', 'by', 'its', 'cover']"	['B-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	Stephen , the Intellectual . @bbhess I bet ppl that design book covers for a living hate when people say do n't judge a book by its cover
"['Before', 'I', 'proceed', 'into', 'the', 'paradise', ',', 'let', ""'s"", 'not', 'forget', 'the', 'Princess', 'Lover', 'OVA', '1', 'teaser', 'pic', ',', 'SFW', '[URL]']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-creative_work', 'I-creative_work', 'I-creative_work', 'I-creative_work', 'O', 'O', 'O', 'O', 'O']	Before I proceed into the paradise , let 's not forget the Princess Lover OVA 1 teaser pic , SFW [URL]
['Pope', 'Benedict', 'trip', ':', 'Why', 'move', 'John', 'Henry', 'Newman', 'toward', 'sainthood', '?:', 'Pope', 'Benedict', 'XVI', 'plans', 'on', 'Sunday', 'during', 'his', 'sta', '...', '[URL]']	['B-person', 'I-person', 'O', 'O', 'O', 'O', 'B-person', 'I-person', 'I-person', 'O', 'O', 'O', 'B-person', 'I-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	Pope Benedict trip : Why move John Henry Newman toward sainthood ?: Pope Benedict XVI plans on Sunday during his sta ... [URL]
['Is', 'Joaquin', 'Phoenix', 'Our', 'Modern', 'Day', 'Andy', 'Kaufman', '?:', '...', 'the', 'bizarre', 'events', 'leading', 'up', 'to', 'this', 'moment', ',', 'the', 'movie', 'could', '...', '[URL]']	['O', 'B-person', 'I-person', 'O', 'O', 'O', 'B-person', 'I-person', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	Is Joaquin Phoenix Our Modern Day Andy Kaufman ?: ... the bizarre events leading up to this moment , the movie could ... [URL]
